rsi,bb_up,bb_down,ma100,ma50,VA,VN
1581088572.57377338,0.97707476,0.97581924,0.97566402,0.97604735,2,1
1581088872.57377338,0.97708451,0.97572249,0.97566651,0.97603726,1,1
1581089195.18805099,0.97707583,0.97570617,0.97567747,0.97604442,1,2
1581089489.19778371,0.97702988,0.97568012,0.97568505,0.97604503,2,2
1581089775.83742189,0.97701849,0.97556551,0.97568237,0.97602562,2,1
1581090088.79597878,0.97699055,0.97552645,0.97568688,0.97602109,1,2
1581090387.25413799,0.97694105,0.97549195,0.97569011,0.97601438,2,1
1581090993.77702856,0.97672143,0.97554857,0.97570403,0.97601674,0,1
1581091300.12100697,0.97658472,0.97562228,0.97571484,0.97602589,1,1
1581091605.81816101,0.97654927,0.97564273,0.9757296,0.97604291,1,1
1581091911.08401942,0.97663019,0.97559981,0.97574861,0.97606829,1,2
1581092201.40318084,0.9766443,0.9755947,0.9757623,0.97608286,2,2
1581092487.76217103,0.97663164,0.97557936,0.97576622,0.97607805,2,2
1581092784.38801193,0.97662632,0.97554668,0.97576709,0.97606753,2,1
1581093088.85259676,0.97659985,0.97553615,0.97577071,0.97606292,1,2
1581093367.49829793,0.97684858,0.97509942,0.97574436,0.97599928,2,1
1581093679.41157722,0.97688927,0.97493973,0.97572883,0.97595852,1,2
1581093974.83990479,0.97697588,0.97469212,0.97570489,0.97590211,2,1
1581094276.40183854,0.97702861,0.97450439,0.97568281,0.97585066,1,1
1581094582.43517971,0.97704232,0.97439768,0.97566652,0.97581181,1,2
1581094875.81043172,0.97710448,0.97418652,0.97563946,0.97575252,2,2
1581095173.18312907,0.97712729,0.97394571,0.97560779,0.97568536,2,1
1581095488.15198874,0.97707647,0.97386953,0.97559159,0.97565025,1,1
1581095791.79356933,0.97706152,0.97383048,0.97558008,0.97562514,1,2
1581096090.55180669,0.9770127,0.9737813,0.9755672,0.97559788,2,1
1581096398.80773282,0.97697847,0.97377353,0.97556449,0.9755913,1,1
1581096703.457582,0.9769458,0.9737782,0.97556836,0.97559791,1,1
1581097008.55501962,0.97696305,0.97377295,0.97558027,0.97562035,1,1
1581097311.97954297,0.97700289,0.97375611,0.97559809,0.97565406,1,2
1581097598.12589383,0.97690102,0.97378698,0.9756011,0.97565782,2,1
1581097901.21634126,0.97677063,0.97384637,0.9756086,0.97567046,1,1
1581098203.73713183,0.97671959,0.97387041,0.97561972,0.97569005,1,1
1581098504.83032703,0.97676641,0.97385259,0.9756322,0.97571201,1,1
1581098806.27088928,0.97684848,0.97382452,0.97564641,0.97573703,1,1
1581099109.93536425,0.97696035,0.97377865,0.97566549,0.97577126,1,1
1581099413.29085064,0.97714909,0.97383291,0.97568934,0.97581435,1,1
1581099720.26969266,0.97748686,0.97375514,0.97572639,0.9758828,1,2
1581100019.98813653,0.97774516,0.97379984,0.9757625,0.97594819,2,1
1581100322.48948503,0.97802098,0.97384802,0.97580344,0.97602198,1,2
1581100611.7189641,0.9781888,0.9739392,0.97583604,0.97607798,2,2
1581100905.24947667,0.97822406,0.97419294,0.97586285,0.97612159,2,1
1581101209.39752579,0.97820451,0.97455649,0.97589488,0.97617486,1,2
1581101506.79009962,0.97822866,0.97479134,0.97592429,0.97622212,2,1
1581101808.98866773,0.97826179,0.97500921,0.97595588,0.97627302,1,1
1581102411.62133169,0.97828672,0.97548528,0.97602369,0.9763816,0,1
1581102715.43162227,0.97836539,0.97562361,0.97606144,0.97644232,1,1
1581103016.19841838,0.97846517,0.97570483,0.97609943,0.97650262,1,2
1581103312.0865593,0.97854729,0.97576271,0.97613469,0.97655664,2,1
1581103613.0771904,0.97853532,0.97599268,0.97617024,0.97661049,1,2
1581103909.85742879,0.97850788,0.97620812,0.9762037,0.97665949,2,2
1581104196.80400753,0.9784396,0.9764124,0.97622996,0.97669363,2,1
1581104500.06927824,0.97835609,0.97663491,0.97625788,0.97673074,1,2
1581104799.28688335,0.97824102,0.97687698,0.97628486,0.97676562,2,2
1581105095.26315284,0.97813086,0.97707814,0.97630931,0.9767952,2,2
1581105392.48434281,0.9780465,0.9772205,0.9763319,0.97682088,2,1
1581105697.7251308,0.97804688,0.97722212,0.97635662,0.97685065,1,1
1581105998.12896657,0.97804761,0.97722539,0.97638104,0.97687964,1,2
1581106294.64820385,0.97802507,0.97721693,0.97640359,0.97690475,2,1
1581106597.97760725,0.97802477,0.97723123,0.97642709,0.97693163,1,2
1581106894.16993546,0.97799134,0.97729766,0.97644873,0.9769547,2,2
1581107190.974612,0.97799234,0.97729466,0.97646875,0.97697452,2,2
1581107487.3507843,0.97799136,0.97729664,0.976487,0.97699081,2,2
1581107780.55292416,0.97801657,0.97724343,0.97650191,0.97700058,2,1
1581108083.40357184,0.97802454,0.97719546,0.97651731,0.97701154,1,1
1581108387.67412066,0.97802135,0.97716365,0.97653361,0.97702442,1,2
1581108687.10453248,0.9779764,0.9771486,0.97654938,0.9770364,2,1
1581108994.38416624,0.97790505,0.97716495,0.97656681,0.97705184,1,2
1581109288.04437661,0.97785176,0.97716324,0.97658193,0.97706275,2,2
1581109572.90500021,0.97782418,0.97709382,0.97658941,0.97705872,2,1
1581109880.82774949,0.97777191,0.97706809,0.97659913,0.97705955,1,2
1581110180.07399082,0.97777746,0.97701554,0.97660825,0.97705957,2,2
1581110477.74313021,0.97776527,0.97696373,0.97661601,0.97705723,2,2
1581111073.36875367,0.97776852,0.97681748,0.97662538,0.97704169,0,1
1581111381.39874029,0.97775939,0.97677761,0.97663201,0.97703849,1,1
1581111683.71199083,0.97772232,0.97675568,0.9766391,0.97703659,1,1
1581112000.56475568,0.97767921,0.97676679,0.97665159,0.97704574,1,2
1581112295.37193704,0.97764154,0.97677046,0.97666206,0.977051,2,1
1581112598.98767352,0.97758829,0.97678971,0.9766737,0.97705881,1,2
1581112894.74305248,0.9775413,0.9768027,0.97668372,0.97706356,2,1
1581113503.37406898,0.97751331,0.97681469,0.97670966,0.97708521,0,2
1581113795.38833714,0.9775124,0.9768146,0.97671996,0.97709089,2,1
1581114098.27135611,0.9775124,0.9768146,0.97673105,0.9770983,1,1
1581114399.4600482,0.97750677,0.97681623,0.97674232,0.97710621,1,1
1581114703.05243301,0.97751143,0.97681457,0.97675455,0.97711617,1,2
1581114995.97793078,0.97748542,0.97682458,0.97676475,0.9771222,2,2
1581115289.20801139,0.97746769,0.97682631,0.97677278,0.97712407,2,1
1581115589.99926686,0.97746717,0.97684883,0.97678084,0.97712627,1,1
1581115894.05625081,0.97747401,0.97685699,0.97678974,0.97713033,1,2
1581116185.61483026,0.97747385,0.97686215,0.97679608,0.97712954,2,1
1581116503.52996588,0.97749772,0.97687728,0.97680784,0.97713975,1,1
1581116806.74506164,0.97750883,0.97692717,0.97682075,0.97715231,1,1
1581117410.49549222,0.97756036,0.97700664,0.97684994,0.97718404,0,2
1581117701.62560916,0.9775572,0.9770558,0.97686182,0.97719447,2,2
1581117997.26563525,0.97756516,0.97705984,0.97687228,0.97720213,2,1
1581118299.77518415,0.97757492,0.97707508,0.97688332,0.97721107,1,2
1581118599.77518415,0.97758543,0.97708257,0.97689415,0.97721965,2,2
1581119499.77518415,0.97760436,0.97710564,0.97692535,0.97724344,0,1
1581294362.0596621,0.97780996,0.97684204,0.97692669,0.97722119,0,2
1581294676.06047654,0.97785175,0.97674025,0.9769222,0.97720076,2,1
1581294981.62707043,0.97785997,0.97667903,0.97692038,0.97718622,1,1
1581295279.84782028,0.97787485,0.97661315,0.9769172,0.9771695,1,2
1581295576.40057755,0.97790333,0.97652967,0.97691132,0.97714795,2,1
1581296482.67979193,0.97790743,0.97644257,0.97691034,0.97711906,0,1
1581296806.15087843,0.97793417,0.97643583,0.9769238,0.97713753,1,2
1581297104.98376298,0.97794627,0.97643273,0.9769362,0.97715371,2,2
1581297402.21651697,0.97793117,0.97643683,0.97694657,0.97716572,2,1
1581297705.08593321,0.97793579,0.97643521,0.97695932,0.97718236,1,2
1581298001.01959515,0.97793825,0.97643475,0.97696943,0.97719364,2,2
1581298298.30822325,0.97793825,0.97643475,0.97697776,0.97720134,2,2
1581298581.67903066,0.97791965,0.97638335,0.97697285,0.97718285,2,2
1581298879.28490734,0.97790277,0.97631723,0.97696547,0.97716,2,2
1581299175.94724131,0.97789302,0.97622498,0.97695447,0.97713059,2,1
1581299485.456177,0.97785227,0.97619273,0.97694943,0.9771137,1,2
1581299782.14769363,0.97781103,0.97614497,0.97694132,0.9770912,2,2
1581300082.14769363,0.97774577,0.97611323,0.97693337,0.97706959,2,1
1581300388.45889187,0.97773333,0.97615567,0.97692915,0.97705588,1,1
1581300691.15495586,0.97773332,0.97616568,0.97692659,0.97704584,1,2
1581300985.49051547,0.97773513,0.97614087,0.97692012,0.97702836,2,2
1581301280.33474445,0.97774882,0.97609018,0.97690963,0.97700332,2,1
1581301584.67866254,0.97775308,0.97607392,0.97690152,0.97698359,1,1
1581301886.6786418,0.97774411,0.97603789,0.97689455,0.97696658,1,1
1581302192.1817472,0.97773138,0.97601962,0.9768905,0.97695574,1,2
1581302486.5954051,0.9777334,0.9760006,0.97688317,0.97693865,2,1
1581302793.56141353,0.97762484,0.97602016,0.97687954,0.97692929,1,2
1581303387.90108633,0.97739792,0.97605208,0.97686583,0.97689859,0,2
1581303682.64388347,0.97722391,0.97610409,0.97685602,0.97687786,2,1
1581303992.23316932,0.97704062,0.97619938,0.97685075,0.97686657,1,2
1581304291.10380125,0.97680691,0.97635009,0.97684499,0.97685455,2,2
1581304590.29088402,0.97678698,0.97635102,0.97683895,0.97684221,2,1
1581304898.27988982,0.97680246,0.97634754,0.9768366,0.97683742,1,2
1581305198.7010169,0.97681478,0.97636722,0.97683449,0.97683321,2,2
1581305498.13999891,0.97681788,0.97636612,0.97683222,0.97682877,2,1
1581305806.02653885,0.97687107,0.97634893,0.97683356,0.97683156,1,1
1581306110.04143643,0.9769449,0.9763221,0.97683705,0.97683856,1,1
1581306419.55663109,0.97711292,0.97621908,0.97684761,0.9768594,1,1
1581306721.52463174,0.97726601,0.97613299,0.97685993,0.97688334,1,2
1581307010.14189029,0.97735134,0.97611566,0.97686825,0.9768989,2,1
1581307309.01150537,0.97741418,0.97613982,0.97687601,0.97691306,1,2
1581307606.60417604,0.97746471,0.97616129,0.97688282,0.9769251,2,2
1581307903.50557613,0.97750167,0.97618633,0.97688851,0.9769347,2,1
1581308211.18081355,0.97757167,0.97618533,0.97689824,0.97695216,1,1
1581308512.46174955,0.97763437,0.97621263,0.97690857,0.97697051,1,1
1581308814.41060424,0.97770493,0.97622007,0.97691989,0.97699049,1,1
1581309121.65851974,0.97781511,0.97623289,0.97693652,0.97702067,1,1
1581309427.62234569,0.97799624,0.97621176,0.97696016,0.97706417,1,2
1581309718.54658914,0.97808777,0.97628123,0.97698035,0.97710009,2,2
1581310018.54658914,0.97817729,0.97633071,0.97700015,0.97713459,2,2
1581310315.91245198,0.9782347,0.9764113,0.97701876,0.97716618,2,2
1581310611.23512864,0.97825595,0.97652305,0.97703561,0.97719378,2,2
1581310898.20339704,0.97825109,0.97661991,0.97704758,0.97721128,2,2
1581311495.75030684,0.97818748,0.97685652,0.97706885,0.9772404,0,1
1581311800.70953703,0.97816556,0.97695744,0.97708115,0.97725803,1,2
1581312094.31038332,0.97813853,0.97704147,0.97709103,0.97727066,2,2
1581312392.09042454,0.97813832,0.97705868,0.97709992,0.97728122,2,2
1581312685.40967798,0.9781388,0.9770522,0.97710606,0.97728627,2,2
1581312983.96818924,0.97813385,0.97706715,0.97711148,0.97728994,2,2
1581313278.94966102,0.97813309,0.97706891,0.97711462,0.97728916,2,2
1581313578.50653934,0.97812962,0.97707638,0.9771175,0.97728802,2,2
1581313878.50653934,0.9781206,0.9770944,0.97712032,0.97728692,2,2
1581314179.54089403,0.97812696,0.97707704,0.97712329,0.97728626,2,2
1581314470.92872787,0.97815145,0.97701955,0.97712263,0.97727856,2,2
1581314770.92872787,0.97817069,0.97696131,0.97712198,0.97727117,2,2
1581315070.47760439,0.97816504,0.97689896,0.97712115,0.97726367,2,2
1581315370.47760439,0.97807872,0.97688028,0.97712034,0.97725647,2,2
1581315965.79811502,0.9779431,0.9768169,0.97711503,0.97723558,0,2
1581316263.62983012,0.97786303,0.97679597,0.97711136,0.9772236,2,2
1581316557.56006694,0.97780646,0.97673854,0.97710381,0.97720424,2,1
1581316872.48624349,0.97776925,0.97669675,0.97709879,0.97719035,1,1
1581317476.28322124,0.97767743,0.97664757,0.9770904,0.97716686,0,2
1581317771.5861299,0.9775962,0.9766388,0.97708445,0.97715209,2,2
1581318064.7825973,0.97754699,0.97659101,0.97707506,0.97713083,2,1
1581318380.45469594,0.97747329,0.97658771,0.97706902,0.97711668,1,1
1581318681.32650828,0.97741833,0.97657967,0.97706329,0.97710347,1,2
1581318976.77387786,0.97736592,0.97656308,0.9770559,0.97708726,2,1
1581319284.88523507,0.97732325,0.97655675,0.97705044,0.97707521,1,1
1581319885.92564273,0.9772186,0.9765684,0.97704042,0.97705366,0,1
1581320199.66495943,0.97715596,0.97660004,0.97703883,0.97704998,1,1
1581320508.54609299,0.97716231,0.97659669,0.97704043,0.97705273,1,2
1581320805.9292891,0.97716231,0.97659669,0.97704142,0.97705419,2,1
1581321108.11174178,0.97717263,0.97659137,0.97704317,0.97705716,1,2
1581321398.45412683,0.97716254,0.97659546,0.97704271,0.97705571,2,1
1581321702.88777447,0.97717851,0.97658949,0.97704365,0.97705705,1,2
1581321997.07534742,0.97718362,0.97658838,0.97704318,0.9770556,2,1
1581322302.93770838,0.97720789,0.97658211,0.9770445,0.97705773,1,1
1581322608.48403144,0.97725066,0.97658734,0.97704778,0.9770637,1,1
1581322909.53156042,0.97729429,0.97658171,0.97705139,0.97707022,1,2
1581323205.4533422,0.97732487,0.97658113,0.97705413,0.97707492,2,2
1581323500.5080409,0.97734486,0.97658714,0.97705583,0.97707747,2,2
1581323795.81697202,0.97735452,0.97660748,0.97705651,0.97707796,2,1
1581324106.36226797,0.97736098,0.97666402,0.97706014,0.97708432,1,1
1581324414.57357621,0.97741488,0.97667412,0.97706707,0.97709709,1,1
1581324716.91943312,0.97747224,0.97668576,0.97707505,0.97711171,1,2
1581325018.08166718,0.97751098,0.97672802,0.97708346,0.97712694,2,1
1581325323.1218884,0.97758599,0.97674001,0.97709468,0.97714745,1,1
1581325630.04298878,0.97774709,0.97669791,0.97711241,0.97718049,1,2
1581325918.58891749,0.97782804,0.97672296,0.97712702,0.97720675,2,2
1581326205.98973775,0.97786733,0.97675367,0.97713757,0.97722452,2,2
1581326500.35351777,0.97789225,0.97677275,0.97714594,0.97723768,2,2
1581326798.13845277,0.97790784,0.97680016,0.97715334,0.97724875,2,1
1581327107.11036515,0.97795264,0.97681636,0.97716496,0.97726802,1,2
1581327401.89758801,0.97796948,0.97686252,0.97717457,0.977283,2,1
1581327705.83773661,0.97799949,0.97689851,0.97718596,0.97730131,1,2
1581327996.9227531,0.97799418,0.97696082,0.97719396,0.97731263,2,2
1581328295.36085391,0.97798916,0.97701084,0.97720121,0.97732233,2,2
1581328587.63423967,0.97798289,0.97703611,0.97720515,0.97732538,2,1
1581328890.46558356,0.97797734,0.97706366,0.97720999,0.97733026,1,1
1581329197.77909923,0.97797203,0.97710897,0.97721752,0.97734045,1,1
1581329508.64616275,0.97798995,0.97716405,0.97723044,0.97736122,1,1
1581329817.61795545,0.97807601,0.97719199,0.97725023,0.97739529,1,2
1581330100.91714549,0.97807816,0.97725184,0.97726231,0.97741351,2,2
1581330389.0967195,0.97807407,0.97726293,0.97726662,0.97741612,2,2
1581330683.93986559,0.97809206,0.97722494,0.97726669,0.97741039,2,1
1581330987.7315383,0.97809783,0.97720717,0.97726893,0.9774092,1,2
1581331280.63533831,0.97813451,0.97711349,0.97726519,0.97739629,2,2
1581331573.75504994,0.97818235,0.97693665,0.977254,0.97736898,2,1
1581331888.06181812,0.97815605,0.97689395,0.97725213,0.97736079,1,2
1581332186.57726097,0.97815161,0.97684139,0.97724892,0.97735017,2,1
1581332492.1883409,0.97814343,0.97682257,0.97724974,0.97734781,1,1
1581332800.94452977,0.9781548,0.9768252,0.97725786,0.97736005,1,2
1581333097.37878346,0.97813474,0.97682426,0.97726325,0.97736672,2,2
1581333390.78695703,0.9781169,0.9768041,0.97726338,0.97736292,2,2
1581333684.50965786,0.97809605,0.97674795,0.97725777,0.97734791,2,1
1581333990.62174582,0.97807854,0.97672646,0.97725663,0.97734211,1,1
1581334298.30418897,0.9780749,0.9767261,0.97726184,0.97734908,1,1
1581334603.25242615,0.97811087,0.97672613,0.97727171,0.9773652,1,2
1581334894.53160429,0.97810922,0.97672478,0.97727464,0.97736735,2,2
1581335194.77134562,0.97809672,0.97672128,0.97727772,0.9773698,2,1
1581335502.84845853,0.97808281,0.97672719,0.97728787,0.97738628,1,2
1581335799.17104268,0.97795361,0.97679939,0.97729523,0.97739701,2,2
1581336093.06804228,0.97788887,0.97682113,0.9772979,0.97739831,2,2
1581336390.0763545,0.97787755,0.97681545,0.97729814,0.97739485,2,2
1581336688.79609227,0.97787735,0.97681465,0.97729739,0.97738956,2,1
1581336990.46939874,0.97787383,0.97681117,0.97729764,0.97738644,1,2
1581337288.64260721,0.97787057,0.97683143,0.97729669,0.97738109,2,2
1581337587.05579758,0.97780873,0.97694327,0.97729478,0.97737399,2,1
1581337894.56728387,0.97780873,0.97696627,0.97729666,0.97737461,1,2
1581338191.94593334,0.97779914,0.97699886,0.97729713,0.97737247,2,2
1581338488.60164762,0.97780025,0.97699175,0.9772958,0.97736688,2,1
1581338795.75289464,0.97776875,0.97699725,0.97729786,0.97736818,1,1
1581339098.83920836,0.97776304,0.97699796,0.97730147,0.97737257,1,2
1581339396.93449306,0.97776889,0.97700911,0.97730421,0.97737521,2,1
1581339698.70438838,0.97774569,0.97708231,0.97730769,0.97737932,1,1
1581340011.68990397,0.97781617,0.97707783,0.97731863,0.97739817,1,2
1581340300.23503327,0.97782764,0.97707636,0.9773246,0.97740687,2,2
1581340591.55820727,0.97778211,0.97708489,0.97732589,0.97740621,2,1
1581340903.71850443,0.9778335,0.9770705,0.97733508,0.97742126,1,2
1581341195.34682155,0.97784074,0.97707426,0.97733914,0.97742592,2,1
1581341499.29503107,0.9778188,0.9770852,0.97734589,0.97743588,1,2
1581341792.63492703,0.97779689,0.97708811,0.97734835,0.97743722,2,1
1581342095.74836469,0.97780813,0.97709087,0.97735274,0.97744243,1,2
1581342394.04216099,0.97781395,0.97710605,0.97735605,0.97744547,2,2
1581342692.25235772,0.97781235,0.97712865,0.9773583,0.97744643,2,1
1581342997.49206305,0.97782417,0.97714683,0.97736329,0.97745284,1,1
1581343302.24809837,0.97784976,0.97717124,0.97737095,0.9774645,1,2
1581343599.51110601,0.97785101,0.97721899,0.97737726,0.97747334,2,1
1581343908.0603981,0.97792201,0.97720499,0.9773888,0.97749243,1,2
1581344199.99072552,0.97793854,0.97723446,0.97739655,0.9775037,2,2
1581344497.46510577,0.97792672,0.97729528,0.97740295,0.97751219,2,2
1581344794.88298249,0.97792496,0.97732304,0.97740804,0.97751798,2,2
1581345093.97784352,0.97792564,0.97733836,0.97741264,0.97752277,2,1
1581345396.81091833,0.97792625,0.97736375,0.97741833,0.97752972,1,2
1581345695.71261239,0.97792611,0.97738389,0.97742351,0.97753561,2,2
1581345989.34684801,0.9778969,0.9773831,0.97742621,0.97753657,2,2
1581346275.27195764,0.97794625,0.97728875,0.97742114,0.97752219,2,1
1581346579.32534385,0.97796496,0.97725504,0.97741755,0.97751113,1,1
1581346899.25757408,0.97795451,0.97725749,0.97742334,0.97751892,1,2
1581347187.40917468,0.97796252,0.97722948,0.97742169,0.97751191,2,2
1581347478.07790327,0.97802549,0.97709051,0.97741176,0.9774887,2,2
1581347777.88281012,0.97807575,0.97698425,0.97740182,0.977466,2,1
1581348090.88273668,0.97807121,0.97696079,0.97739961,0.9774591,1,1
1581348393.80459642,0.97806741,0.97695159,0.97739942,0.97745639,1,2
1581348686.00611591,0.97807761,0.97690339,0.97739329,0.97744202,2,1
1581348988.91704464,0.9780684,0.9768696,0.97738907,0.97743175,1,2
1581349286.51624036,0.97804251,0.97682949,0.97738315,0.97741834,2,1
1581349589.08455467,0.97801562,0.97680338,0.97737873,0.97740821,1,1
1581349898.81758642,0.97793657,0.97683243,0.97738034,0.97741024,1,1
1581350201.89582825,0.97790309,0.97684491,0.97738409,0.97741651,1,1
1581350509.17532635,0.97793374,0.97682926,0.97739371,0.97743429,1,2
1581350796.29203773,0.97791293,0.97683307,0.97739562,0.97743648,2,2
1581351094.23420501,0.97788852,0.97683548,0.9773961,0.97743583,2,1
