rsi,bu,bl,bu2,bl2,MA1,MA2,open1,close1,Low1,High1,resultado
55.08353256,0.00694645,0.00320428,0.00853973,0,0.00280135,0.00404651,0.00536786,0.00536786,1.09669,1.09785,0
57.47738445,0.00679415,0.00347364,0.00857346,0,0.00278502,0.00403933,0.0057124,0.0057124,1.09679,1.09796,1
49.26409032,0.00661684,0.00325848,0.00838899,0,0.0026666,0.00390486,0.00434016,0.00434016,1.09608,1.0975,0
52.04651392,0.00612488,0.00283526,0.00779114,0,0.00229525,0.00352638,0.00438657,0.00438657,1.09551,1.09677,1
47.92399668,0.00553194,0.00265859,0.00741552,0,0.00206959,0.00328003,0.00346276,0.00346276,1.09523,1.09682,0
49.40553059,0.00517308,0.00252942,0.00719983,0,0.00194122,0.0031357,0.00353225,0.00353225,1.09567,1.09686,0
63.1499618,0.00547757,0.00243265,0.00761256,0,0.00209853,0.00333142,0.00640261,0.00640261,1.09604,1.09919,0
64.90981821,0.00569487,0.00172016,0.0072817,0,0.00180917,0.00308659,0.00649852,0.00649852,1.09895,1.10007,1
62.69307075,0.00597584,0.00147391,0.00735443,0,0.00177486,0.00308681,0.00604788,0.00604788,1.09897,1.09991,1
60.53419657,0.00609603,0.00130367,0.0073197,0,0.00170011,0.00303735,0.00557485,0.00557485,1.09856,1.09947,0
64.18653878,0.00646013,0.00122946,0.00754259,0,0.0017437,0.00312081,0.00640429,0.00640429,1.09864,1.10015,0
68.12179393,0.00712994,0.00122041,0.00808568,0,0.00192646,0.00336121,0.00756318,0.00756318,1.09925,1.10093,0
70.52197718,0.00824846,0.00162786,0.00929499,0,0.00250792,0.00401039,0.00876816,0.00876816,1.10082,1.10185,1
66.42840345,0.00897275,0.00187762,0.01005171,0,0.00288362,0.00443764,0.00846119,0.00846119,1.1007,1.10176,1
57.53196311,0.00919645,0.00198776,0.01022788,0,0.00302156,0.00459555,0.00710661,0.00710661,1.09967,1.10115,1
57.29752733,0.00938032,0.00220331,0.01043896,0,0.00315187,0.00474266,0.00711682,0.00711682,1.0992,1.10042,1
55.58989914,0.00950015,0.00238423,0.01055905,0,0.00325422,0.00485416,0.00686619,0.00686619,1.09902,1.09988,0
60.32018186,0.00971329,0.00264627,0.01087522,0,0.00338642,0.00501394,0.00794628,0.00794628,1.09933,1.10079,0
67.54993711,0.01046646,0.00304166,0.01179645,0,0.00378,0.00547143,0.01022956,0.01022956,1.10033,1.10279,1
60.55066158,0.01068443,0.00323483,0.01210593,0,0.00387722,0.00560443,0.00903263,0.00903263,1.10114,1.10263,0
60.9896239,0.01078356,0.00335388,0.01226078,0,0.00387777,0.00563966,0.00904872,0.00904872,1.10074,1.10156,1
59.56213591,0.01071949,0.00334818,0.01219301,0,0.00376053,0.00554905,0.00859384,0.00859384,1.10103,1.10176,1
59.12744843,0.01038406,0.00354976,0.01195348,0,0.00355042,0.00536128,0.00821941,0.00821941,1.10079,1.10143,0
63.59278453,0.01033633,0.00467458,0.01256557,0,0.00374146,0.0056312,0.00929345,0.00929345,1.10202,1.10237,0
64.88834552,0.00999774,0.00541979,0.0127442,0,0.00375305,0.00568268,0.00950877,0.00950877,1.10209,1.10279,0
65.42660353,0.01010377,0.00546659,0.01292536,0,0.00377151,0.00573974,0.00954068,0.00954068,1.10214,1.10281,1
60.86614661,0.00991736,0.00532422,0.01272524,0,0.00358868,0.00558027,0.00866529,0.00866529,1.10191,1.10265,0
64.15017006,0.00974677,0.00518837,0.01250713,0,0.00337674,0.00540276,0.00905857,0.00905857,1.10154,1.10275,0
67.15930094,0.00979391,0.00527695,0.01262286,0,0.00334557,0.00541662,0.00963043,0.00963043,1.10238,1.10391,0
70.28671507,0.01014925,0.00518686,0.01292044,0,0.00339498,0.00552332,0.01038855,0.01038855,1.10343,1.10441,1
65.17536543,0.01024573,0.00501285,0.01297791,0,0.00334433,0.00551236,0.00956229,0.00956229,1.1036,1.10438,1
58.22970632,0.009747,0.00445077,0.01224143,0,0.00286695,0.00505145,0.00799138,0.00799138,1.10257,1.10389,1
57.23446508,0.00925776,0.00396331,0.0115064,0,0.0024056,0.00460101,0.00728153,0.00728153,1.10227,1.10299,0
58.35861702,0.00839643,0.00344384,0.01026361,0,0.00166312,0.00387136,0.00665814,0.00665814,1.10246,1.10302,1
54.76473143,0.00731569,0.00286168,0.00873637,0,0.00079098,0.00299969,0.00518719,0.00518719,1.1019,1.10278,0
55.68672438,0.00679544,0.00313766,0.00840776,0,0.00060756,0.00281811,0.00507355,0.00507355,1.10203,1.10267,0
61.35888539,0.00665302,0.00329496,0.00837465,0,0.00057163,0.00280297,0.00599799,0.00599799,1.10237,1.10376,0
62.47090272,0.00657594,0.00304467,0.00821561,0,0.00045645,0.00271009,0.0060008,0.0060008,1.10313,1.10405,1
62.30300001,0.0063073,0.00283765,0.00781128,0,0.00020601,0.00247853,0.00562097,0.00562097,1.10344,1.10386,0
63.1561389,0.00620969,0.00279392,0.00768928,0,0.00012174,0.00241337,0.00558631,0.00558631,1.10338,1.10398,1
54.66294825,0.00601895,0.00295051,0.00761179,0,0.00010767,0.00239572,0.00446423,0.00446423,1.10261,1.10383,1
51.31164604,0.00583834,0.0031989,0.00759457,0,0.00015322,0.00242719,0.00397262,0.00397262,1.10231,1.10305,0
53.3857375,0.00573272,0.00316758,0.0075133,0,0.00014203,0.00240698,0.00418965,0.00418965,1.10207,1.10291,1
49.36755115,0.00552435,0.00294938,0.0071065,0.00014623,0,0.00224404,0.00342836,0.00342836,1.1018,1.10283,0
52.64750368,0.00544586,0.00288448,0.00679544,0.0004989,0,0.00223172,0.00382117,0.00382117,1.10201,1.10289,0
57.27677216,0.00539271,0.00282839,0.00637522,0.00100221,0,0.00223255,0.00446105,0.00446105,1.1025,1.1035,1
53.28094602,0.00528117,0.00286184,0.00610041,0.00128027,0,0.00222151,0.00386301,0.00386301,1.10261,1.10359,0
56.25171115,0.0052204,0.00280401,0.00606432,0.00120075,0,0.00221851,0.0042472,0.0042472,1.10261,1.10353,0
56.87997219,0.00512289,0.00271936,0.00594565,0.00128926,0,0.00221591,0.00426112,0.00426112,1.10305,1.10374,0
61.14630228,0.00496452,0.00265684,0.0059197,0.00129967,0,0.00222552,0.00487268,0.00487268,1.10309,1.1041,1
58.76515949,0.00489769,0.0025554,0.00577516,0.00144126,0,0.0022276,0.00451154,0.00451154,1.10352,1.10407,1
56.99464214,0.00487408,0.00250125,0.00554321,0.00167312,0,0.00222394,0.00422616,0.00422616,1.10291,1.10403,1
55.99537909,0.00482779,0.00248152,0.00546975,0.00167156,0,0.00221664,0.00403466,0.00403466,1.10332,1.10392,0
60.77564402,0.00488477,0.00238264,0.00548096,0.00160911,0,0.00222183,0.0046507,0.0046507,1.10327,1.10425,1
59.50111861,0.00486379,0.00240858,0.00548138,0.00153632,0,0.00222246,0.00443118,0.00443118,1.10387,1.10456,1
55.09806061,0.00478385,0.00245324,0.00542725,0.00150051,0,0.0022124,0.00389255,0.00389255,1.1029,1.10413,1
48.687615,0.00470855,0.00234348,0.00529239,0.0015673,0,0.00218645,0.00307052,0.00307052,1.10251,1.10372,0
49.92591892,0.00460363,0.00225185,0.00522239,0.00152776,0,0.00216323,0.00315674,0.00315674,1.10272,1.1033,0
53.24708804,0.00450776,0.00218047,0.00514833,0.00145724,0,0.00214764,0.00349611,0.00349611,1.10274,1.10351,0
56.07822229,0.00442398,0.00210614,0.00498051,0.0014366,0,0.00213848,0.00378956,0.00378956,1.10344,1.1041,1
54.44683776,0.00438323,0.00208354,0.00490347,0.00136696,0,0.00212488,0.00354788,0.00354788,1.10345,1.10414,0
57.42812767,0.00433893,0.00213628,0.0048943,0.00130857,0,0.00211781,0.0038501,0.0038501,1.10353,1.10406,1
53.46178516,0.00426951,0.00216206,0.00482471,0.00131285,0,0.00210174,0.00338178,0.00338178,1.10341,1.10407,0
58.062686,0.00415523,0.00232605,0.00483276,0.00124351,0,0.00209642,0.00389314,0.00389314,1.10327,1.1042,0
61.6603251,0.00420102,0.00231748,0.00486806,0.0011981,0,0.00209989,0.00432575,0.00432575,1.10417,1.10478,0
65.46446279,0.00444268,0.00208094,0.00504981,0.00101581,0,0.00211355,0.00484781,0.00484781,1.10426,1.10535,1
65.12772801,0.00457124,0.00201158,0.00523225,0.00076457,0,0.0021242,0.00472241,0.00472241,1.10505,1.10582,1
58.72957437,0.00458039,0.00198277,0.00526564,0.00063486,0,0.00212112,0.00405058,0.00405058,1.10466,1.10531,1
58.207693,0.00457394,0.00195978,0.00528716,0.00052023,0,0.00211561,0.00392136,0.00392136,1.1039,1.10511,0
58.76020807,0.00456498,0.00187567,0.00530711,0.00040154,0,0.00211013,0.00391232,0.00391232,1.10447,1.10488,1
53.9335543,0.00452022,0.00183091,0.00526178,0.00040735,0,0.00209479,0.00340356,0.00340356,1.10424,1.10473,0
54.57285955,0.00447821,0.00181035,0.00516014,0.00050475,0,0.00208008,0.00340478,0.00340478,1.10415,1.10462,1
51.80755292,0.00441761,0.00180701,0.00506605,0.0005699,0,0.00205975,0.00309231,0.00309231,1.10407,1.10447,1
45.22377373,0.00431585,0.00157719,0.00473296,0.00085741,0,0.00199246,0.00232752,0.00232752,1.10316,1.10357,1
42.24963519,0.00429964,0.00146389,0.00470761,0.00078992,0,0.0019533,0.00196777,0.00196777,1.10301,1.1035,0
44.69758869,0.0042163,0.00150738,0.00461314,0.00083321,0,0.00191879,0.00212484,0.00212484,1.10301,1.10351,1
40.8726879,0.00419341,0.00145236,0.00461361,0.00074083,0,0.00187683,0.00168088,0.00168088,1.10289,1.10363,0
43.04883592,0.00417858,0.00135989,0.00459745,0.00066435,0,0.00183916,0.00181423,0.00181423,1.10295,1.10308,0
43.44441455,0.00416185,0.00123558,0.0045704,0.00055369,0,0.00180284,0.00180771,0.00180771,1.10265,1.10315,1
40.14147302,0.00417756,0.00107734,0.00459003,0.00040687,0,0.00176083,0.00144845,0.00144845,1.10276,1.10313,1
40.14147302,0.00417044,0.0009051,0.00460637,0.00027783,0,0.0017199,0.00141977,0.00141977,1.10253,1.10303,1
38.49575587,0.00418572,0.00074193,0.00463911,0.00013654,0,0.00167691,0.00123482,0.00123482,1.10234,1.10284,0
42.76043792,0.00413217,0.00060588,0.00460039,0.00002766,0,0.00164036,0.00147503,0.00147503,1.1026,1.10288,1
40.62564216,0.00411308,0.00057369,0.00468577,0,0.00010031,0.00170129,0.00135988,0.00135988,1.10263,1.10293,1
39.83655481,0.00396395,0.00065415,0.0048211,0,0.00022453,0.00178582,0.00139055,0.00139055,1.1023,1.10271,0
41.58220276,0.00367955,0.00071774,0.00484862,0,0.00026769,0.00179233,0.00150864,0.00150864,1.10257,1.10276,0
43.18010994,0.00350467,0.00075037,0.00488271,0,0.00031742,0.00180811,0.00162202,0.00162202,1.10271,1.1028,0
46.50671624,0.00331779,0.00084147,0.0049246,0,0.00038163,0.00184288,0.00184663,0.00184663,1.10275,1.103,1
44.86888169,0.0030861,0.00100682,0.00498192,0,0.00046679,0.00189704,0.00179496,0.00179496,1.1026,1.103,0
49.08222646,0.00291607,0.00111783,0.00500591,0,0.00052584,0.00193044,0.00206295,0.00206295,1.10271,1.10329,1
46.83373882,0.00267626,0.00130347,0.00502107,0,0.00059442,0.00197106,0.00196387,0.00196387,1.10286,1.10361,1
37.67348033,0.00258268,0.00147587,0.00519388,0,0.00073727,0.00207312,0.00140327,0.00140327,1.10206,1.10298,1
37.44486426,0.00265868,0.0015134,0.00529474,0,0.00086383,0.00215984,0.00149704,0.00149704,1.10224,1.10252,0
41.81752442,0.00259141,0.0015288,0.00518887,0,0.00090099,0.00216293,0.0017471,0.0017471,1.10232,1.1025,0
47.64374706,0.00241473,0.00138462,0.00472935,0,0.00077705,0.00201253,0.00193967,0.00193967,1.10242,1.10288,0
53.92739533,0.0021915,0.00117278,0.00416328,0,0.00059255,0.0018105,0.00215364,0.00215364,1.10285,1.10337,1
52.66108734,0.00211036,0.00103793,0.00381729,0,0.00049889,0.00169782,0.00195064,0.00195064,1.10291,1.10328,0
56.38361577,0.00205191,0.0008563,0.00345855,0,0.00039294,0.00157829,0.00208061,0.00208061,1.10295,1.10346,0
61.13737716,0.00207207,0.00059546,0.00308453,0,0.00027574,0.00145494,0.00231226,0.00231226,1.10317,1.10401,0
61.71351094,0.00218943,0.00046761,0.00293537,0,0.00025481,0.00142827,0.00230002,0.00230002,1.10371,1.10401,1
53.07111256,0.00210407,0.00034439,0.00260046,0,0.00014942,0.00130667,0.00165423,0.00165423,1.10336,1.10392,0
61.58985912,0.00231342,0.00031046,0.00262522,0,0.00020479,0.00136043,0.00241494,0.00241494,1.10342,1.10416,1
59.4215034,0.00251634,0.00035292,0.00279692,0,0.00031197,0.00146248,0.00234113,0.00234113,1.10378,1.10415,1
55.79502821,0.00261662,0.00041382,0.00287277,0,0.00037399,0.00151411,0.00212772,0.00212772,1.10368,1.10412,0
58.090425,0.00275876,0.00050567,0.0030291,0,0.00046217,0.00159551,0.00237721,0.00237721,1.10377,1.104,0
59.23035521,0.00291663,0.00059915,0.00319611,0,0.00056024,0.00168826,0.00253539,0.00253539,1.10396,1.10439,0
61.9082405,0.00311741,0.00068375,0.00342549,0,0.0006718,0.00179858,0.00284308,0.00284308,1.10407,1.10442,0
65.0972097,0.00341506,0.00077599,0.00375671,0,0.00083488,0.00196565,0.00326702,0.00326702,1.10395,1.10464,0
67.28552583,0.00375118,0.00089937,0.00413688,0,0.00101934,0.00215745,0.00362877,0.00362877,1.10447,1.10494,0
71.25206119,0.00420458,0.00099234,0.00463426,0,0.00124401,0.00239727,0.00426246,0.00426246,1.1047,1.10531,1
66.28034066,0.00445227,0.00108352,0.00491912,0,0.00136487,0.00252626,0.00405889,0.00405889,1.10471,1.10582,1
59.34362982,0.00443419,0.00126634,0.00498552,0,0.00137577,0.00253576,0.00360476,0.00360476,1.10444,1.10504,0
59.88191748,0.00439931,0.00152074,0.00508505,0,0.00141066,0.0025694,0.00364452,0.00364452,1.10448,1.1048,1
56.3468874,0.00427052,0.00171293,0.00507145,0,0.00138474,0.00253714,0.00335873,0.00335873,1.10418,1.10479,1
53.5608961,0.00411118,0.00181958,0.00498642,0,0.00132241,0.00246445,0.00308088,0.00308088,1.10427,1.10479,1
52.47430354,0.0039881,0.00184506,0.00489517,0,0.00126055,0.00239059,0.00291558,0.00291558,1.10397,1.10438,1
43.17611781,0.00387605,0.0018382,0.00479158,0,0.00120421,0.00230866,0.00215013,0.00215013,1.10336,1.1042,0
49.08959552,0.00378079,0.00184393,0.00471772,0,0.00116299,0.00225065,0.00250186,0.00250186,1.10324,1.10409,1
44.67848796,0.00372421,0.00172507,0.00461661,0,0.00110895,0.00217277,0.00205864,0.00205864,1.10342,1.10414,0
50.38778274,0.00366385,0.00167589,0.00455574,0,0.0010767,0.00212578,0.00243887,0.00243887,1.10347,1.10405,1
44.73759279,0.0035924,0.00163967,0.00447174,0,0.00103444,0.00205911,0.00187954,0.00187954,1.1035,1.10404,0
48.23802257,0.00336816,0.00137637,0.00411953,0,0.00083095,0.00183728,0.00193377,0.00193377,1.10345,1.1041,0
50.06289635,0.00310034,0.00110148,0.00369448,0,0.0005879,0.00157909,0.00181591,0.00181591,1.10357,1.10412,1
40.85862954,0.00304679,0.00083013,0.00347758,0,0.00046814,0.00142702,0.00079946,0.00079946,1.10243,1.1043,0
48.53036771,0.00290895,0.00066202,0.00325464,0,0.0003475,0.00128822,0.00132899,0.00132899,1.10305,1.10386,0
49.0614101,0.00284489,0.00057152,0.00316274,0,0.00030564,0.00122949,0.0013167,0.0013167,1.10326,1.10391,1
48.95262516,0.00274848,0.00045339,0.00304054,0,0.0002457,0.00115275,0.00122694,0.00122694,1.1033,1.10377,0
54.49439537,0.00265327,0.00039753,0.0029778,0,0.00021719,0.00111763,0.0016789,0.0016789,1.10364,1.10432,0
57.33100774,0.00260097,0.00040736,0.00301099,0,0.00024514,0.00114427,0.00196216,0.00196216,1.10403,1.10465,0
58.29638158,0.00245317,0.0004893,0.00306114,0,0.0002812,0.00118034,0.00206224,0.00206224,1.1043,1.10479,1
55.20283242,0.00224967,0.0004676,0.00296661,0,0.00023031,0.00112431,0.00175064,0.00175064,1.1043,1.10477,1
50.09911969,0.0021831,0.00048581,0.00297058,0,0.00025862,0.00113911,0.00134696,0.00134696,1.10382,1.10443,0
54.71765131,0.00212972,0.00049684,0.0029809,0,0.00027931,0.00115456,0.00175778,0.00175778,1.104,1.10453,1
48.91360602,0.00205886,0.00048236,0.00295888,0,0.00028201,0.00114193,0.00124111,0.00124111,1.10393,1.10455,1
45.5812297,0.00206458,0.00048708,0.00301199,0,0.00033289,0.00117149,0.00095933,0.00095933,1.10345,1.10393,1
40.47700146,0.00222633,0.00050083,0.00323482,0,0.00047915,0.00128635,0.00055408,0.00055408,1.10298,1.10382,1
40.21248772,0.00240762,0.00055599,0.00343461,0,0.00062227,0.00139869,0.00066631,0.00066631,1.10301,1.10373,1
38.75775913,0.00259641,0.00056191,0.00361932,0,0.00077033,0.00151405,0.00065666,0.00065666,1.10278,1.10306,0
40.35529391,0.00271089,0.00056365,0.00366954,0,0.00085736,0.00157185,0.00085377,0.00085377,1.10276,1.10308,0
45.50464452,0.00261884,0.00045419,0.00340236,0,0.00079636,0.00148994,0.00115552,0.00115552,1.10301,1.10354,0
49.91001526,0.00254675,0.00039217,0.00315892,0,0.00073335,0.0014135,0.00142846,0.00142846,1.1033,1.10383,0
55.45055318,0.00255438,0.00036292,0.00306729,0,0.0007252,0.00140188,0.00189665,0.00189665,1.10366,1.10429,1
53.78477035,0.00252224,0.00031883,0.00293707,0,0.00070071,0.00137107,0.00172153,0.00172153,1.10389,1.10428,0
57.68138123,0.0025749,0.00040426,0.0029345,0,0.0007273,0.00139837,0.00209058,0.00209058,1.10403,1.10452,1
57.54017428,0.00265073,0.00042429,0.00296902,0,0.00076603,0.00143705,0.00209251,0.00209251,1.10428,1.10471,0
60.16562065,0.00279077,0.00046032,0.00308509,0,0.00083928,0.0015146,0.00238454,0.00238454,1.10444,1.10474,0
60.89474695,0.0029146,0.00048203,0.00321329,0,0.00089404,0.00157423,0.00247731,0.00247731,1.10458,1.10477,0
70.39775087,0.00351958,0.00057163,0.00387555,0,0.00121375,0.00192014,0.00388311,0.00388311,1.10475,1.10628,0
73.28064964,0.00420128,0.00064868,0.00463997,0,0.0015648,0.00230443,0.00464198,0.00464198,1.10572,1.1064,0
74.47669516,0.00486625,0.00074555,0.00538113,0,0.00191481,0.00268925,0.0051369,0.0051369,1.1063,1.10779,0
74.5933398,0.00539752,0.00079455,0.0059504,0,0.00216064,0.00296765,0.00533853,0.00533853,1.10622,1.107,0
74.65570793,0.00587592,0.00088725,0.00645051,0,0.00237982,0.00321707,0.00550459,0.00550459,1.106,1.10665,1
70.37657487,0.00619839,0.00094469,0.00679908,0,0.00253009,0.00339071,0.00536754,0.00536754,1.10634,1.10697,1
68.89732357,0.00635178,0.00092938,0.00691783,0,0.00253574,0.00341614,0.00523858,0.00523858,1.10576,1.10657,0
69.33120912,0.00654931,0.00104109,0.00712939,0,0.00260837,0.00350768,0.0053067,0.0053067,1.10612,1.10666,0
71.86708554,0.00674641,0.00127366,0.00739307,0,0.00270358,0.00362584,0.00564254,0.00564254,1.10627,1.10692,0
79.1646466,0.00727635,0.00159895,0.00804063,0,0.00297326,0.00393931,0.00701065,0.00701065,1.10659,1.10786,1
74.07886172,0.00758568,0.00201666,0.00851967,0,0.00317798,0.0041789,0.00685117,0.00685117,1.1073,1.1086,0
78.49169932,0.00813503,0.00251207,0.00927943,0,0.00351962,0.0045693,0.00796305,0.00796305,1.10738,1.10849,1
75.12834053,0.00850765,0.00295818,0.0098505,0,0.00377133,0.00486203,0.00792092,0.00792092,1.10811,1.10862,1
69.90551842,0.00868353,0.00333185,0.01021404,0,0.00391453,0.00503642,0.00764869,0.00764869,1.10773,1.10833,1
61.74761363,0.00865014,0.00355691,0.01031705,0,0.00392043,0.00505917,0.00699253,0.00699253,1.10703,1.10784,1
58.67509574,0.00853556,0.00387035,0.01039458,0,0.00392975,0.00507861,0.00669595,0.00669595,1.10659,1.10724,1
54.90882898,0.00831882,0.00405218,0.01031934,0,0.00384923,0.00500054,0.006247,0.006247,1.10661,1.10718,1
46.30622711,0.00798974,0.00413728,0.01008402,0,0.00368869,0.0048247,0.00519601,0.00519601,1.1058,1.10672,0
51.79180901,0.00754144,0.00413577,0.00968521,0,0.00341962,0.0045516,0.00546561,0.00546561,1.10578,1.10683,0
56.79161693,0.00704491,0.00418147,0.00927404,0,0.00313429,0.00427345,0.00573769,0.00573769,1.10636,1.10717,1
55.07723192,0.00659215,0.00387395,0.00868376,0,0.00275534,0.00389706,0.00514055,0.00514055,1.10682,1.10735,1
51.07286413,0.00613209,0.00342334,0.00799643,0,0.00233612,0.00347141,0.00427221,0.00427221,1.1063,1.10706,0
54.22017275,0.00571578,0.00302294,0.00738739,0,0.00196273,0.00309808,0.00421336,0.00421336,1.10628,1.10695,1
50.89060216,0.00534007,0.00262869,0.0068151,0,0.00162309,0.00275101,0.00349588,0.00349588,1.10631,1.10715,1
49.07690866,0.00506317,0.00230117,0.00638234,0,0.0013717,0.00248805,0.00302117,0.00302117,1.10594,1.10645,1
44.9043396,0.00478798,0.00189206,0.00587071,0,0.0010821,0.00217777,0.00224802,0.00224802,1.10575,1.10629,0
51.12987377,0.00449089,0.00161537,0.00541559,0,0.00082397,0.00191173,0.00259413,0.00259413,1.10576,1.10668,1
51.12987377,0.00415502,0.0012922,0.00488088,0,0.000525,0.00160447,0.00226011,0.00226011,1.10636,1.1069,1
45.70220017,0.00393941,0.000941,0.00447108,0,0.00030398,0.00136354,0.00143621,0.00143621,1.10566,1.10639,0
46.64862006,0.00356479,0.00060322,0.00402601,0,0.00006598,0.00110771,0.001264,0.001264,1.10549,1.10608,0
48.05698217,0.00345143,0.00052019,0.00398762,0,0.00006708,0.00109375,0.00136881,0.00136881,1.10585,1.10618,1
45.94696435,0.00319983,0.00063797,0.00407347,0,0.00014829,0.00115589,0.0012184,0.0012184,1.10575,1.10615,0
48.6083943,0.00291112,0.00079753,0.00412131,0,0.00021396,0.00120728,0.00148832,0.00148832,1.10555,1.1061,1
47.7281238,0.00267197,0.00095148,0.00418044,0,0.00028651,0.00126407,0.00145722,0.00145722,1.10593,1.10631,1
43.87739523,0.00264585,0.00101669,0.00431521,0,0.00040161,0.00135657,0.00119627,0.00119627,1.1055,1.10612,1
43.45784984,0.00264863,0.00105336,0.00444199,0,0.00050528,0.00143744,0.00124499,0.00124499,1.10544,1.10568,0
52.50553584,0.00260385,0.00105781,0.00443766,0,0.00053041,0.00145475,0.00198083,0.00198083,1.1056,1.10636,0
60.35327271,0.00275584,0.00102631,0.00447648,0,0.00056671,0.00149946,0.00282157,0.00282157,1.10614,1.10731,1
55.36899434,0.00279807,0.00101642,0.00447948,0,0.00060001,0.00153161,0.00238874,0.00238874,1.10651,1.10733,1
51.43294268,0.00265624,0.00099345,0.00428002,0,0.00057571,0.00149832,0.00196634,0.00196634,1.10634,1.10686,1
50.69864609,0.00256577,0.00098537,0.00415148,0,0.00057759,0.00148965,0.00187207,0.00187207,1.10598,1.10652,1
48.97744009,0.00235424,0.00078245,0.00361402,0,0.00040533,0.00130365,0.00151734,0.00151734,1.10568,1.10632,0
52.85566676,0.00209472,0.00057998,0.00306704,0,0.00021598,0.00110765,0.00165885,0.00165885,1.10617,1.10706,1
47.75242211,0.00191458,0.00041011,0.00263635,0,0.00007924,0.00095483,0.00103284,0.00103284,1.10585,1.10656,1
35.73566848,0.00282326,0.00074474,0.00348528,0.00038539,0.00077518,0.00160544,0.00022,0.00022,1.10432,1.10609,1
31.12910025,0.00399082,0.00104918,0.00468502,0.00064698,0.00158775,0.00235856,0.00023,0.00023,1.10348,1.10456,0
34.41971286,0.00399009,0.00060791,0.00477778,0.00017689,0.00146681,0.00218685,0.00043,0.00043,1.10358,1.10463,1
33.61259944,0.00422293,0.00045955,0.00516581,0,0.00161374,0.0022827,0.00046024,0.00046024,1.10381,1.10457,0
40.57941409,0.00440038,0.00048928,0.00538133,0,0.00177387,0.00240682,0.00128033,0.00128033,1.10376,1.10477,0
42.38262245,0.00446765,0.00047285,0.00540283,0,0.00185507,0.00245712,0.00154775,0.00154775,1.1044,1.10511,1
37.90883861,0.00467144,0.00047463,0.00562507,0,0.0020399,0.00259975,0.00110154,0.00110154,1.10397,1.10538,0
42.34538712,0.00476347,0.0004859,0.00573671,0,0.00215019,0.0026784,0.00166169,0.00166169,1.1037,1.10482,1
37.49325791,0.00496725,0.00048683,0.00597341,0,0.00234521,0.00282887,0.00114104,0.00114104,1.10372,1.10468,1
34.71461461,0.00529601,0.00051845,0.00639646,0,0.00262905,0.00306104,0.00097823,0.00097823,1.10274,1.104,1
34.14684307,0.00562515,0.00055467,0.00680449,0,0.00290106,0.00328212,0.00118491,0.00118491,1.10267,1.10349,1
30.49446377,0.00613327,0.00061627,0.00746621,0,0.00329448,0.00361407,0.00094577,0.00094577,1.10244,1.10325,1
25.09559979,0.00699266,0.00077234,0.00859035,0.00005698,0.00398705,0.00422386,0.00044,0.00044,1.10078,1.10263,0
30.51969619,0.00713824,0.00087871,0.00913262,0,0.00432608,0.00449484,0.00135898,0.00135898,1.10085,1.10189,0
31.13931416,0.007291,0.00104403,0.00967769,0,0.00467605,0.00478176,0.00182651,0.00182651,1.10166,1.10255,0
34.09313671,0.00731937,0.00118799,0.0100247,0,0.00492734,0.00497901,0.00240868,0.00240868,1.10093,1.10233,1
33.16300904,0.00730076,0.00134817,0.01033092,0,0.00516588,0.00516333,0.00253046,0.00253046,1.10139,1.10229,0
35.17949984,0.00718384,0.00152817,0.01055068,0,0.0053528,0.00530268,0.00294601,0.00294601,1.10149,1.10225,0
44.06457575,0.00672084,0.00178529,0.01049279,0,0.00539762,0.00531983,0.00390106,0.00390106,1.10161,1.10308,0
51.82281902,0.00628248,0.00198404,0.01032752,0,0.00537369,0.00528853,0.00484776,0.00484776,1.10248,1.10398,1
46.86441387,0.00617663,0.00205262,0.01025925,0,0.00539568,0.00529045,0.00421362,0.00421362,1.10266,1.10393,1
45.35252154,0.00618319,0.00209043,0.01019962,0,0.0054241,0.00529578,0.00404981,0.00404981,1.10257,1.10349,1
41.60724813,0.00612148,0.00207648,0.01001962,0,0.00542527,0.00526423,0.00351948,0.00351948,1.10232,1.10308,1
38.87761638,0.0059753,0.00191085,0.00954782,0,0.00531572,0.00511526,0.00300658,0.00300658,1.10181,1.1025,0
40.7384612,0.00566886,0.00182705,0.00908459,0,0.00519434,0.00496079,0.00312696,0.00312696,1.10196,1.10281,1
39.13460465,0.00532225,0.00181916,0.00870808,0,0.00510819,0.00483882,0.00283671,0.00283671,1.10185,1.10276,1
38.22698547,0.00506946,0.00172091,0.00827936,0,0.00499642,0.00469079,0.00263268,0.00263268,1.10176,1.10241,0
40.14894259,0.00459425,0.00170888,0.00776313,0,0.00483406,0.00449803,0.00269357,0.00269357,1.10164,1.10241,1
34.83213416,0.00429208,0.00145793,0.00711035,0,0.00462738,0.00424705,0.00172551,0.00172551,1.10118,1.10247,1
34.47240916,0.00408565,0.00120291,0.00653456,0,0.0044455,0.00402258,0.00154228,0.00154228,1.10005,1.10125,0
37.03991792,0.0040368,0.00119434,0.00644681,0,0.00445515,0.00399673,0.00182507,0.00182507,1.10108,1.10181,1
34.09699832,0.00423941,0.00122198,0.00664905,0,0.00458928,0.00408904,0.00157019,0.00157019,1.10055,1.10174,0
37.98807428,0.00432808,0.00131065,0.0066404,0,0.00462471,0.00409188,0.00198887,0.00198887,1.10049,1.10154,1
36.30903371,0.00447296,0.00132313,0.0066811,0,0.00468445,0.00411668,0.00186555,0.00186555,1.10097,1.10166,1
